
1-央视,#genre#
湖北卫视,http://58.57.21.166:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://ssrs2004.win:8888/rtp/239.112.205.69:5140
湖北卫视,http://120.7.86.46:808/hls/29/index.m3u8
湖北卫视,http://14.212.185.138:9901/tsfile/live/0132_1.m3u8
湖北卫视,http://219.147.200.9:18080/newlive/live/hls/42/live.m3u8
湖北卫视,http://14.19.211.0:6688/udp/239.77.1.44:5146
吉林卫视,http://116.131.173.194:809/hls/65/index.m3u8
吉林卫视,http://112.99.200.2:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://123.154.30.252:9901/tsfile/live/0116_2.m3u8?key=txiptv&playlive=0&authid=0
吉林卫视,http://1.24.190.98:10080/hls/71/index.m3u8
吉林卫视,http://58.57.21.166:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://14.212.185.138:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://123.154.30.252:9901/tsfile/live/0116_2.m3u8
吉林卫视,http://115.236.83.222:1111/tsfile/live/0116_1.m3u8?key=txiptv&playlive=1&authid=0
吉林卫视,http://36.35.16.98:9901/tsfile/live/0001_12.m3u8
吉林卫视,http://121.24.99.94:8090/hls/37/index.m3u8
吉林卫视,http://219.147.200.9:18080/newlive/live/hls/36/live.m3u8
吉林卫视,http://ssrs2004.win:8888/rtp/239.112.205.183:5140
吉林卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.36:1065
吉林卫视,http://183.92.4.163:4000/udp/228.0.0.45:6108
吉林卫视,http://1.202.9.192:8888/udp/225.1.8.153:8200
吉林卫视,http://120.7.86.46:808/hls/36/index.m3u8
吉林卫视,http://112.101.78.50:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://47.93.215.244:80/udp/225.1.8.153:8200
吉林卫视,http://183.3.134.56:9901/tsfile/live/0116_1.m3u8
吉林卫视,http://111.11.98.205:9900/hls/49/index.m3u8
吉林卫视,http://222.83.181.3:9901/tsfile/live/0116_1.m3u8
三沙卫视,http://61.138.128.226:19901/tsfile/live/1020_1.m3u8?key=txiptv&playlive=1&authid=0
三沙卫视,http://home.huaz.site:4000/udp/239.21.2.9:5002
三沙卫视,http://1.202.9.192:8888/udp/225.1.8.78:4120
三沙卫视,http://nas.hssvm.com:8888/udp/225.1.2.181:5002
三沙卫视,http://183.92.4.163:4000/udp/228.0.0.174:7174
三沙卫视,http://47.93.215.244:80/udp/225.1.8.78:4120
三沙卫视,http://114.244.109.112:4022/rtp/239.3.1.155:4120
三沙卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.234:1280
厦门卫视,http://home.huaz.site:4000/udp/239.21.2.6:5002
厦门卫视,http://fangke.blueswords.com:9901/tsfile/live/0112_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://114.244.109.112:4022/rtp/239.3.1.143:4120
厦门卫视,http://1.202.9.192:8888/udp/225.1.8.166:4120
厦门卫视,http://124.128.73.58:9901/tsfile/live/0129_1.m3u8?key=txiptv&playlive=1&authid=0
厦门卫视,http://ssrs2004.win:8888/rtp/239.112.205.60:5140
厦门卫视,http://1b6467f415.iok.la:9931/tsfile/live/1093_1.m3u8
厦门卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.95:1124
厦门卫视,http://47.93.215.244:80/udp/225.1.8.166:4120
四川卫视,http://171.118.223.183:9999/tsfile/live/0123_1.m3u8
四川卫视,http://112.99.200.2:9901/tsfile/live/0123_2.m3u8?key=txiptv&playlive=0&authid=0
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://1b6467f415.iok.la:9931/tsfile/live/1072_1.m3u8
四川卫视,http://115.236.83.222:1111/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://36.35.16.98:9901/tsfile/live/0001_4.m3u8
四川卫视,http://14.212.185.138:9901/tsfile/live/0123_1.m3u8
四川卫视,http://112.101.78.50:9901/tsfile/live/0123_1.m3u8
四川卫视,http://183.3.134.56:9901/tsfile/live/0123_1.m3u8
四川卫视,http://222.83.181.3:9901/tsfile/live/0123_1.m3u8
四川卫视,http://1.202.9.192:8888/udp/225.1.8.142:8288
四川卫视,http://111.11.98.205:9900/hls/43/index.m3u8
四川卫视,http://120.7.86.46:808/hls/30/index.m3u8
四川卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.40:1069
四川卫视,http://58.57.21.166:9901/tsfile/live/0123_1.m3u8
四川卫视,http://219.147.200.9:18080/newlive/live/hls/48/live.m3u8
四川卫视,http://123.154.30.252:9901/tsfile/live/0128_1.m3u8
四川卫视,http://ssrs2004.win:8888/rtp/239.112.205.184:5140
四川卫视,http://1.24.190.98:10080/hls/86/index.m3u8
四川卫视,http://14.19.211.0:6688/udp/239.77.1.30:5146
四川卫视,http://220.180.229.250:9901/tsfile/live/0123_1.m3u8?key=txiptv&playlive=1&authid=0
四川卫视,http://121.24.99.94:8090/hls/58/index.m3u8
四川卫视,http://27.11.249.79:8002/udp/225.0.4.204:7980
四川卫视,http://114.244.109.112:4022/rtp/239.3.1.29:8288
四川卫视,http://14.19.211.0:6688/udp/239.77.0.60:5146
四川卫视,http://47.93.215.244:80/udp/225.1.8.142:8288
新疆卫视,http://220.164.192.48:50085/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://47.93.215.244:80/udp/225.1.8.161:8160
新疆卫视,http://nas.hssvm.com:8888/udp/225.1.1.35:5002
新疆卫视,http://58.57.21.166:9901/tsfile/live/0110_1.m3u8
新疆卫视,http://121.24.99.94:8090/hls/61/index.m3u8
新疆卫视,http://219.147.200.9:18080/newlive/live/hls/56/live.m3u8
新疆卫视,http://116.131.173.194:809/hls/60/index.m3u8
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://59.62.8.250:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://mail.petzhu.top:7000/rtp/239.254.200.89:8160
新疆卫视,http://114.244.109.112:4022/rtp/239.3.1.48:8160
新疆卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.47:1076
新疆卫视,http://111.11.98.205:9900/hls/59/index.m3u8
新疆卫视,http://183.92.4.163:4000/udp/228.0.0.53:6108
新疆卫视,http://124.128.73.58:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=1&authid=0
新疆卫视,http://ssrs2004.win:8888/rtp/239.112.205.56:5140
新疆卫视,http://220.164.192.48:50085/tsfile/live/0111_1.m3u8?key=txiptv&playlive=0&authid=0
新疆卫视,http://1.202.9.192:8888/udp/225.1.8.161:8160
新疆卫视,http://120.7.86.46:808/hls/43/index.m3u8
新疆卫视,http://36.35.16.98:9901/tsfile/live/0001_15.m3u8
新疆卫视,http://112.101.78.50:9901/tsfile/live/0110_1.m3u8
云南卫视,http://58.51.111.46:1111/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.24.190.98:10080/hls/92/index.m3u8
云南卫视,http://home.huaz.site:4000/udp/239.21.1.40:5002
云南卫视,http://58.57.21.166:9901/tsfile/live/0119_1.m3u8
云南卫视,http://123.154.30.252:9901/tsfile/live/0110_1.m3u8
云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8
云南卫视,http://14.212.185.138:9901/tsfile/live/0119_1.m3u8
云南卫视,http://36.35.16.98:9901/tsfile/live/0001_2.m3u8
云南卫视,http://114.244.109.112:4022/rtp/239.3.1.26:8108
云南卫视,http://1.202.9.192:8888/udp/225.1.8.139:8108
云南卫视,http://ik6.iptv8.net:8888/rtp/225.1.4.33:1062
云南卫视,http://112.101.78.50:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://124.165.251.82:9999/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/playlist.m3u8
云南卫视,http://112.99.200.2:9901/tsfile/live/0119_2.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://219.147.200.9:18080/newlive/live/hls/50/live.m3u8
云南卫视,http://mail.petzhu.top:7000/rtp/239.254.200.68:8108
云南卫视,http://ssrs2004.win:8888/rtp/239.112.205.58:5140
云南卫视,http://183.3.134.56:9901/tsfile/live/0119_1.m3u8
云南卫视,http://14.19.211.0:6688/udp/239.77.1.72:5146
云南卫视,http://123.154.30.252:9901/tsfile/live/0110_1.m3u8?key=txiptv&playlive=0&authid=0
云南卫视,http://14.19.211.0:6688/udp/239.77.0.62:5146
云南卫视,http://1b6467f415.iok.la:9931/tsfile/live/1081_1.m3u8
云南卫视,http://111.11.98.205:9900/hls/50/index.m3u8
云南卫视,http://220.164.192.48:50085/tsfile/live/0019_1.m3u8
云南卫视,http://47.93.215.244:80/udp/225.1.8.139:8108
云南卫视,http://alvin.ergotron.net:8000/udp/239.77.43.37:5146
云南卫视,http://nas.hssvm.com:8888/udp/225.1.1.61:5002
云南卫视,http://121.24.99.94:8090/hls/41/index.m3u8
云南卫视,http://tvlive.ynradio.com/live/yunnanweishi/chunks.m3u8
4-地方节目,#genre#
卡酷少儿,http://116.131.173.194:809/hls/58/index.m3u8
卡酷少儿,http://112.101.78.50:9901/tsfile/live/1012_1.m3u8
卡酷少儿,http://112.101.78.50:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
动漫秀场,http://1.24.190.98:10080/hls/39/index.m3u8
金鹰卡通,http://123.154.30.252:9901/tsfile/live/1000_1.m3u8
金鹰卡通,http://47.93.215.244:80/udp/225.1.8.163:9252
金鹰卡通,http://112.101.78.50:9901/tsfile/live/1016_1.m3u8
金鹰卡通,http://114.244.109.112:4022/rtp/239.3.1.51:9252
金鹰卡通,http://fangke.blueswords.com:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
金鹰卡通,http://111.11.98.205:9900/hls/69/index.m3u8
金鹰卡通,http://1.24.190.98:10080/hls/51/index.m3u8
金鹰卡通,http://123.154.30.252:9901/tsfile/live/1000_1.m3u8?key=txiptv&playlive=0&authid=0
金鹰卡通,http://ssrs2004.win:8888/rtp/239.112.205.136:5140
优漫卡通,http://ssrs2004.win:8888/rtp/239.112.205.185:5140
金鹰卡通,http://ik6.iptv8.net:8888/rtp/225.1.4.49:1078
卡酷少儿,http://nas.hssvm.com:8888/udp/225.1.1.58:5002
金鹰卡通,http://121.24.99.94:8090/hls/72/index.m3u8
金鹰卡通,http://1.202.9.192:8888/udp/225.1.8.163:9252
金鹰卡通,http://112.101.78.50:9901/tsfile/live/1016_1.m3u8?key=txiptv&playlive=1&authid=0
5-港澳台,#genre#
凤凰中文,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701pcc72.m3u8
凤凰中文,http://171.223.215.229:4000/udp/239.93.1.9:2192
凤凰中文,http://www.terrykang.cn:5678/sxg.php?id=test1_4000
凤凰中文,http://171.223.215.229:4000/udp/239.93.0.162:2192
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
香港卫视,http://cctvtxyh5c.liveplay.myqcloud.com/cstv/xianggangweishi_2/index.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=20125
明珠台,http://107.167.12.58:27347/livehttpplay?channel_id=30026
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=20124J2
翡翠台,http://107.167.12.58:27347/livehttpplay?channel_id=30025
8-影视,#genre#
CHC动作电影,http://171.80.114.238:20000/hls/70/index.m3u8
